연예인,도서명,저자,출판사,출처,"도서 정보 ""함수 : =GET_ALADIN_API_URL(B29 & "" "" & C29 & "" "" & D29)"")""","도서 이미지(==GET_ALADIN_COVER(B134 & "" "" & C134 & "" "" & D134))","연예인 이미지 ""=GET_COMMONS_IMAGE(A2) 함수 사용""",코멘트
이설,날짜 없음,장은진,민음사,https://sports.donga.com/ent/article/all/20200407/100537493/1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=97913356&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/9791/33/cover500/8937473143_1.jpg,https://i.namu.wiki/i/Ynj_FBozDaa78njwBr1JZvMwNDqrih1VMeKahmUvoZJoLpo0k8ygg_dHhG67pVUA9dmQqAqBvUO_mviGG264Ng.webp,
이설,아주 오래된 농담,박완서,실천문학사,https://sports.donga.com/ent/article/all/20200407/100537493/1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=8721225&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/872/12/cover500/8939206487_1.jpg,,
이설,엘리너 올리펀트는 완전 괜찮아,게일 허니먼,문학동네,https://sports.donga.com/ent/article/all/20200407/100537493/1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=204202708&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/20420/27/cover500/8954657478_2.jpg,,
이설,해가 지는 곳으로,최진영,민음사,https://sports.donga.com/ent/article/all/20200407/100537493/1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112811885&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11281/18/cover500/893747316x_1.jpg,,
이성경,,,,,,,,
이세영,어린왕자,앙투안 드 생텍쥐페리,문예출판사,https://www.youtube.com/watch?v=-m9teZZ5sYg&pp=ygUQ7J207IS47JiBIOuCreuPhQ%3D%3D,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=251847567,https://image.aladin.co.kr/product/25184/75/cover200/8931021291_1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/230804_Lee_Se_Young_%28%EC%9D%B4%EC%84%B8%EC%98%81%29.png,
이세영,옷소매 붉은 끝동,강미강,청어람,https://www.youtube.com/watch?v=XpY_V81fClI&pp=ygUQ7J207IS47JiBIOuCreuPhQ%3D%3D,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=106050434&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/10605/4/cover500/s572835608_1.jpg,,
이솜,쇼코의 미소,최은영,문학동네,https://x.com/munhakdongne/status/1106103168373542912,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=86799537&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/8679/95/cover500/8954641636_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Esom_in_July_2024.jpg/960px-Esom_in_July_2024.jpg,
이솜,파피용,베르나르 베르베르,열린책들,https://youtu.be/ij_3Hl8oE70?si=kjYxzE0-4LQH8EBh,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329522138&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32952/21/cover500/8932923868_1.jpg,,
이수현,,,,,,,,
이승연,"호오포노포노, 평화에 이르는 가장 쉬운길",마벨 카츠,,https://www.sedaily.com/article/12338588,검색 결과 없음,이미지 없음,,
이승연,어린왕자,앙투안 드 생텍쥐페리,문예출판사,https://www.sedaily.com/article/12338588,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=251847567,https://image.aladin.co.kr/product/25184/75/cover200/8931021291_1.jpg,,
이승연,신과 나눈 이야기,도날드 월쉬,,https://www.sedaily.com/article/12338588,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=192164876&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19216/48/cover500/8955825021_1.jpg,,
이승연,나무,베르나르 베르베르,,https://www.sedaily.com/article/12338588,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=1951458&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/195/14/cover500/8932907870_2.jpg,,
이승연,뇌,베르나르 베르베르,,https://www.sedaily.com/article/12338588,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=326113773&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32611/37/cover500/8932923647_1.jpg,,
이승연,파피용,베르나르 베르베르,,https://www.sedaily.com/article/12338588,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329522138&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32952/21/cover500/8932923868_1.jpg,,
이승열,모든 곳에 존재하는 로마니의 황제 퀴에크,김솔,아르테,https://www.youtube.com/watch?v=Fux5eS_PwrI,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=193131411&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19313/14/cover500/8950981009_2.jpg,https://img1.daumcdn.net/thumb/R1280x0.fjpg/?fname=http://t1.daumcdn.net/brunch/service/user/Ijp/image/DgQir1hd8_QAonIBFwO1_9YJHZs.jpg,
이엘,그 남자네 집,박완서,현대문학,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=384572547&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38457/25/cover500/k822135713_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/1118_%EC%9D%B4%EC%97%98_%EB%A7%88%EB%A6%AC%EB%81%8C%EB%A0%88%EB%A5%B4_3.png/120px-1118_%EC%9D%B4%EC%97%98_%EB%A7%88%EB%A6%AC%EB%81%8C%EB%A0%88%EB%A5%B4_3.png,
이엘리야,빅터 프랭클의 죽음의 수용소에서,빅터 프랭클,이시형,https://upload.wikimedia.org/wikipedia/commons/6/6b/%EC%97%98%EB%A6%AC%EC%95%BC.png,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=382243812&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38224/38/cover500/8936812629_1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/%EC%97%98%EB%A6%AC%EC%95%BC.png,
이엘리야,신의 위대한 질문,배철현,21세기북스,https://upload.wikimedia.org/wikipedia/commons/6/6b/%EC%97%98%EB%A6%AC%EC%95%BC.png,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=63822283&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/6382/22/cover500/8950962551_1.jpg,,
이엘리야,인간의 위대한 질문,배철현,21세기북스,https://upload.wikimedia.org/wikipedia/commons/6/6b/%EC%97%98%EB%A6%AC%EC%95%BC.png,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=71472479&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/7147/24/cover500/895096256x_1.jpg,,
이연희,밑줄 긋는 남자,카롤린 봉그랑,열린책들,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=121733951&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/12173/39/cover500/8932918627_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/%EC%9D%B4%EC%97%B0%ED%9D%AC_Lee_Yeon_Hee_%ED%83%84%EC%84%B1_%EC%9E%90%EC%95%84%EB%82%B4%EB%8A%94_%EB%AF%B8%EB%AA%A8_%40_%EC%9C%A0%EB%8B%88%ED%81%B4%EB%A1%9CU_2019SS_%EC%8B%9C%EC%A6%8C_%EC%BB%AC%EB%A0%89%EC%85%98_%EB%9F%B0%EC%B9%AD_%281%29.png/500px-%EC%9D%B4%EC%97%B0%ED%9D%AC_Lee_Yeon_Hee_%ED%83%84%EC%84%B1_%EC%9E%90%EC%95%84%EB%82%B4%EB%8A%94_%EB%AF%B8%EB%AA%A8_%40_%EC%9C%A0%EB%8B%88%ED%81%B4%EB%A1%9CU_2019SS_%EC%8B%9C%EC%A6%8C_%EC%BB%AC%EB%A0%89%EC%85%98_%EB%9F%B0%EC%B9%AD_%281%29.png,
이영애,데지레의 아기,케이트 쇼팽,,https://www.millie.co.kr/v4/book/1b6047d0b45f411f,https://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=973320,,https://upload.wikimedia.org/wikipedia/commons/8/85/Lee_Young-ae_in_2017.jpg,
이영애,수선화에게,정호승,비채,https://www.yna.co.kr/view/AKR20190110179100005,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=54986122,https://image.aladin.co.kr/product/5498/61/cover200/6000823248_2.jpg,https://media.themoviedb.org/t/p/w220_and_h330_face/3lPXKGkHhJEtI8V0p17TG9Kz0xf.jpg,
이영지,,,,,,,,
이유미,,,,,,,,
이유비,시를 잊은 그대에게,정재찬,휴머니스트,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=235401238&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/23540/12/cover500/k482638926_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Lee_Yu-bi_in_March_2024.png/500px-Lee_Yu-bi_in_March_2024.png,
이유영,다정한 유전,강화길,아르테,https://www.youtube.com/watch?v=ldQac_3CUf4&pp=0gcJCdkKAYcqIYzv,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=253595066&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/25359/50/cover500/8950992078_1.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/%27%EC%A0%9C24%ED%9A%8C_%EB%B6%80%EC%82%B0%EA%B5%AD%EC%A0%9C%EC%98%81%ED%99%94%EC%A0%9C%27_%EC%9D%B4%EC%9C%A0%EC%98%81.jpg,
이은지,,,,,,,,
이이경,내가 생각한 인생이 아니야,류시화,수오서재,https://www.youtube.com/watch?v=D4iVbL4UERw,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330035420&amp;partner=openAPI&amp;start=api,이미지 없음,https://upload.wikimedia.org/wikipedia/commons/0/08/Lee_Yi-kyung_%EC%9D%B4%EC%9D%B4%EA%B2%BD_in_2022.png?_=20220927024629,
이재욱,,,,,,,,
이재원(H.O.T.),달라이 라마의 행복론,,,https://www.sedaily.com/article/12291105,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304354&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30/43/cover500/8934908114_1.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Lee_Jae-won_at_Moon_Hee-joon_%26_Soyul%27s_Wedding_%282%29.jpg/500px-Lee_Jae-won_at_Moon_Hee-joon_%26_Soyul%27s_Wedding_%282%29.jpg,
이재원(H.O.T.),시크릿 파워편,,,https://www.sedaily.com/article/12291105,검색 결과 없음,이미지 없음,,
이재원(H.O.T.),돈을 일하게 하라,박영옥,,https://www.sedaily.com/article/12291105,검색 결과 없음,이미지 없음,,
이재원(H.O.T.),주식투자가의 시선,박영옥,,https://www.sedaily.com/article/12291105,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=79298970&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/7929/89/cover500/k962434130_1.jpg,,
이적,예루살렘의 아이히만,한나 아렌트,한길사,https://naver.me/GbyiP0kd,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388034046&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38803/40/cover500/8935679186_1.jpg,https://i.namu.wiki/i/nH62CZHOgFXtgHrkv9YlS7dpEQFeL2Tr2r0u0hwAmddYWWSlyuNfMWeXCp7R-XF9c3XaciXK8SYuwkwD6Pa9Cw.webp,
이정은,돼지치기의 가장 더러운 셔츠,지그몬트 모리츠,,https://www.millie.co.kr/v4/book/df44c91272d04a6c,https://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=973320,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Lee_Jung-eun.2019.jpg,
이정은,소나기,황순원,다림,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223919357867&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=187276,https://image.aladin.co.kr/product/18/72/cover500/8987721116_2.jpg,,
이정은,소년이 온다,한강,창비,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223919357867&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=40869703,https://image.aladin.co.kr/product/4086/97/cover500/8936434128_2.jpg,,
이정은,작별하지 않는다,한강,문학동네,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223919357867&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=278770576,https://image.aladin.co.kr/product/27877/5/cover500/8954682154_3.jpg,,
이정은,첫사랑,이반 투르게네프,민음사,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223919357867&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=423402,https://image.aladin.co.kr/product/42/34/cover500/s937460807_1.jpg,,
이제훈,카르마 폴리스,홍준성,은행나무,https://youtu.be/62obQ_KziFY?si=S6mKAWSGKgVDOUSn,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=269368049&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/26936/80/cover500/k032730711_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Lee_Je-Hoon_%EC%9D%B4%EC%A0%9C%ED%9B%88_at_CHANEL_photo_call_05.jpg/500px-Lee_Je-Hoon_%EC%9D%B4%EC%A0%9C%ED%9B%88_at_CHANEL_photo_call_05.jpg,
이주영,,,,,,,,
이준혁,모스크바의 신사,에이모 토울스,현대문학,https://m.ch.yes24.com/article/details/52663,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=151652184&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/15165/21/cover500/8972758949_1.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Lee_Joon-hyuk_2025%281%29.png,
이준혁,아메리칸 프로메테우스,"카이 버드, 마틴 셔윈",사이언스북스,https://m.ch.yes24.com/article/details/52663,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318920376,https://image.aladin.co.kr/product/31892/3/cover500/k342833636_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/EXO_Kai_%EC%B9%B4%EC%9D%B4.jpg/500px-EXO_Kai_%EC%B9%B4%EC%9D%B4.jpg,
이찬혁,,,,,,,,
이청아,검은색,알랭 바디우,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=236530835,https://image.aladin.co.kr/product/23653/8/cover500/8937420414_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Lee_Chung-ah_20260126.png/960px-Lee_Chung-ah_20260126.png,
이청아,"꾸준히, 오래 지치지 않고",하지현,마티스블루,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344553981,https://image.aladin.co.kr/product/34455/39/cover500/k362932432_1.jpg,,
이청아,나 혼자만 레벨업,추공,디앤씨웹툰비즈,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351180280&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35118/2/cover500/k872934711_1.jpg,,
이청아,내게 무해한 사람,최은영,문학동네,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=151335169&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/15133/51/cover500/8954651828_2.jpg,,
이청아,먼지아이,정유미,컬쳐플랫폼,https://www.youtube.com/watch?v=UF2BsG6p-aQ,검색 결과 없음,https://image.aladin.co.kr/product/1495/68/cover500/8996779407_2.jpg,,
이청아,몽테뉴의 수상록,몽테뉴,메이트북스,https://www.youtube.com/watch?v=iPIHLpZOT2Y,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=181532663&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/18153/26/cover500/k392534148_2.jpg,,
이청아,무라카미 T,무라카미 하루키,비채,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=270304641&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/27030/46/cover500/893498998x_1.jpg,,
이청아,바움가트너,폴 오스터,열린책들,https://www.youtube.com/watch?v=BUyP-9QGXs0&pp=ygUU7Jew7JiI7J24IOyxhSDrgq3rj4U%3D,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362362895&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36236/28/cover500/8932925046_2.jpg,,
이청아,불을 지키는 사람,류츠신,인플루엔셜,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=372890993&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/37289/9/cover500/k532031340_1.jpg,,
이청아,생각을 바꾸는 생각들,비카스 샤,인플루엔셜,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=259678556,https://image.aladin.co.kr/product/25967/85/cover500/k702733546_1.jpg,,
이청아,스바루,소다 마사히토,학산문화사,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=65115292&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/6511/52/cover500/k772433347_1.jpg,,
이청아,앵무새 죽이기,하퍼 리,한겨레,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=97265&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/9/72/cover500/8973062018_1.gif,,
이청아,위스키 테이스팅 코스,에디 러들로,시그마북스,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300267778&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30026/77/cover500/k922838457_1.jpg,,
이청아,파라다이스 키스,야자와 아이,시공사,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=28109585&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2810/95/cover500/895276627x_1.jpg,,
이청아,퍼레이드,요시다 슈이치,은행나무,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323725771&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32372/57/cover500/k142935578_1.jpg,,
이청아,프리다 칼로 & 디에고 리베라,J.M.G 르 클레지오,다빈치,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=14242144&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/1424/21/cover500/899098582x_3.jpg,,
이청아,헤르만 헤세의 정원 일의 즐거움,헤르만 헤세,이레,https://www.youtube.com/watch?v=UF2BsG6p-aQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304157&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30/41/cover500/8985599607_1.jpg,,
이하이,,,,,,,,
이혜성,빅터 프랭클의 죽음의 수용소에서,빅터 프랭클,청아출판사,https://www.elle.co.kr/article/71376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=382243812&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38224/38/cover500/8936812629_1.jpg,https://i.namu.wiki/i/rNseJEYXS5ddzC3YjE4xQvT47tg6fqtRUx9AXB2bguJkwyQUCm3kPU5P6y9L_r3LooJdFEPhsUQIhMlDaxUSow.webp,
이혜성,여덟 단어,박웅현,인티N,https://www.elle.co.kr/article/71376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318155709&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/31815/57/cover500/k672833419_1.jpg,,
이혜성,콰이어트,수전 케인,알에이치코리아,https://www.elle.co.kr/article/71376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=268986059&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/26898/60/cover500/8925588978_1.jpg,,
이효리,그러니 그대 사라지지 말아라,박노해,느린걸음,https://www.phaze.co.kr/html/view.php?no=537,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7927663&start=pcsearch_auto,https://image.aladin.co.kr/product/792/76/cover500/8991418104_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/%28Marie_Claire_Korea%29_Feel_The_Soul_-_%EC%9D%B4%ED%9A%A8%EB%A6%AC_%281%29.jpg?_=20211202072122,
이효리,모든 계절이 유서였다,안리타,홀로씨의테이블,https://www.allurekorea.com/2023/08/16/%ec%9d%b4%ed%9a%a8%eb%a6%ac-rm-%ec%a0%95%ec%9c%a0%eb%af%b8-%ea%b9%80%eb%82%98%ec%98%81%ec%9d%98-%ea%b3%b5%ed%86%b5%ec%a0%90%ec%9d%80-%ec%85%80%eb%9f%bd%eb%93%a4%ec%9d%98-%ec%b6%94%ec%b2%9c/?utm_source=naver&utm_medium=partnership,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=180212266&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/18021/22/cover500/k912534848_1.jpg,,
임수정,우리의 사랑은 언제 불행해질까,서늘한여름밤,아르테,https://www.vogue.co.kr/2020/02/21/%EC%B1%85-%EC%9D%BD%EB%8A%94-%EB%8B%B9%EC%8B%A0-%EC%8A%A4%ED%83%80%EB%93%A4%EC%9D%98-%EC%B6%94%EC%B2%9C%EC%84%9C%EB%8A%94/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=221109570&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/22110/95/cover500/895098430x_1.jpg,https://i.namu.wiki/i/qgkOM9chtVJodwUrPd9BxPWhIPT0_nbXQNiMzdZNa5QcP_o66-KS0tHh_IRUbDNrF2tFEG8d6RpaKwWeL_RXOw.webp,
